"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"305",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.2,97
"306",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.25,97
"307",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.3,97
"308",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.35,97
"309",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.4,97
"310",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.45,97
"311",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.5,97
"312",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.55,97
"313",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.6,97
"314",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.65,97
"315",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.7,97
"316",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.75,97
"317",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.8,97
"318",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.85,97
"319",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.9,97
"320",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.95,97
"321",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.975,97
"322",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"17","quantile",0.99,97
"323",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.01,6
"324",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.025,6
"325",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.05,6
"326",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.1,6
"327",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.15,6
"328",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.2,6
"329",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.25,6
"330",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.3,6
"331",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.35,6
"332",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.4,6
"333",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.45,6
"334",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.5,6
"335",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.55,6
"336",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.6,6
"337",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.65,6
"338",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.7,6
"339",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.75,6
"340",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.8,6
"341",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.85,6
"342",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.9,6
"343",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.95,6
"344",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.975,6
"345",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"18","quantile",0.99,6
"346",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.01,52
"347",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.025,52
"348",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.05,52
"349",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.1,52
"350",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.15,52
"351",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.2,52
"352",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.25,52
"353",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.3,52
"354",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.35,52
"355",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.4,52
"356",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.45,52
"357",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.5,52
"358",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.55,52
"359",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.6,52
"360",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.65,52
"361",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.7,52
"362",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.75,52
"363",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.8,52
"364",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.85,52
"365",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.9,52
"366",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.95,52
"367",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.975,52
"368",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"19","quantile",0.99,52
"369",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.01,79
"370",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.025,79
"371",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.05,79
"372",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.1,79
"373",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.15,79
"374",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.2,79
"375",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.25,79
"376",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.3,79
"377",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.35,79
"378",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.4,79
"379",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.45,79
"380",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.5,79
"381",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.55,79
"382",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.6,79
"383",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.65,79
"384",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.7,79
"385",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.75,79
"386",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.8,79
"387",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.85,79
"388",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.9,79
"389",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.95,79
"390",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.975,79
"391",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"20","quantile",0.99,79
"392",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.01,78
"393",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.025,78
"394",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.05,78
"395",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.1,78
"396",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.15,78
"397",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.2,78
"398",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.25,78
"399",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.3,78
"400",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.35,78
"401",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.4,78
"402",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.45,78
"403",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.5,78
"404",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.55,78
"405",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.6,78
"406",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.65,78
"407",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.7,78
"408",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.75,78
"409",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.8,78
"410",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.85,78
"411",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.9,78
"412",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.95,78
"413",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.975,78
"414",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"21","quantile",0.99,78
"415",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.01,51
"416",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.025,51
"417",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.05,51
"418",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.1,51
"419",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.15,51
"420",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.2,51
"421",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.25,51
"422",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.3,51
"423",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.35,51
"424",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.4,51
"425",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.45,51
"426",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.5,51
"427",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.55,51
"428",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.6,51
"429",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.65,51
"430",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.7,51
"431",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.75,51
"432",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.8,51
"433",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.85,51
"434",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.9,51
"435",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.95,51
"436",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.975,51
"437",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"22","quantile",0.99,51
"438",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.01,18
"439",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.025,18
"440",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.05,18
"441",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.1,18
"442",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.15,18
"443",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.2,18
"444",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.25,18
"445",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.3,18
"446",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.35,18
"447",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.4,18
"448",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.45,18
"449",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.5,18
"450",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.55,18
"451",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.6,18
"452",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.65,18
"453",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.7,18
"454",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.75,18
"455",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.8,18
"456",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.85,18
"457",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.9,18
"458",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.95,18
"459",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.975,18
"460",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"23","quantile",0.99,18
"461",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.01,94
"462",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.025,94
"463",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.05,94
"464",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.1,94
"465",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.15,94
"466",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.2,94
"467",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.25,94
"468",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.3,94
"469",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.35,94
"470",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.4,94
"471",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.45,94
"472",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.5,94
"473",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.55,94
"474",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.6,94
"475",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.65,94
"476",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.7,94
"477",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.75,94
"478",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.8,94
"479",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.85,94
"480",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.9,94
"481",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.95,94
"482",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.975,94
"483",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"24","quantile",0.99,94
"484",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.01,38
"485",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.025,38
"486",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.05,38
"487",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.1,38
"488",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.15,38
"489",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.2,38
"490",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.25,38
"491",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.3,38
"492",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.35,38
"493",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.4,38
"494",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.45,38
"495",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.5,38
"496",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.55,38
"497",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.6,38
"498",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.65,38
"499",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.7,38
"500",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.75,38
"501",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.8,38
"502",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.85,38
"503",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.9,38
"504",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.95,38
"505",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.975,38
"506",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"25","quantile",0.99,38
"507",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.01,87
"508",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.025,87
"509",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.05,87
"510",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.1,87
"511",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.15,87
"512",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.2,87
"513",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.25,87
"514",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.3,87
"515",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.35,87
"516",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.4,87
"517",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.45,87
"518",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.5,87
"519",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.55,87
"520",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.6,87
"521",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.65,87
"522",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.7,87
"523",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.75,87
"524",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.8,87
"525",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.85,87
"526",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.9,87
"527",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.95,87
"528",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.975,87
"529",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"26","quantile",0.99,87
"530",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.01,57
"531",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.025,57
"532",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.05,57
"533",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.1,57
"534",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.15,57
"535",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.2,57
"536",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.25,57
"537",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.3,57
"538",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.35,57
"539",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.4,57
"540",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.45,57
"541",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.5,57
"542",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.55,57
"543",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.6,57
"544",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.65,57
"545",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.7,57
"546",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.75,57
"547",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.8,57
"548",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.85,57
"549",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.9,57
"550",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.95,57
"551",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.975,57
"552",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"27","quantile",0.99,57
"553",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.01,32
"554",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.025,32
"555",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.05,32
"556",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.1,32
"557",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.15,32
"558",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.2,32
"559",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.25,32
"560",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.3,32
"561",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.35,32
"562",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.4,32
"563",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.45,32
"564",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.5,32
"565",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.55,32
"566",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.6,32
"567",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.65,32
"568",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.7,32
"569",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.75,32
"570",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.8,32
"571",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.85,32
"572",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.9,32
"573",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.95,32
"574",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.975,32
"575",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"28","quantile",0.99,32
"576",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.01,95
"577",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.025,95
"578",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.05,95
"579",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.1,95
"580",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.15,95
"581",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.2,95
"582",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.25,95
"583",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.3,95
"584",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.35,95
"585",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.4,95
"586",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.45,95
"587",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.5,95
"588",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.55,95
"589",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.6,95
"590",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.65,95
"591",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.7,95
"592",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.75,95
"593",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.8,95
"594",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.85,95
"595",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.9,95
"596",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.95,95
"597",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.975,95
"598",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"29","quantile",0.99,95
"599",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.01,24
"600",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.025,24
"601",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.05,24
"602",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.1,24
"603",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.15,24
"604",2024-11-09,-1,"wk inc covid hosp",2024-11-02,"30","quantile",0.2,24
